Generation,Max Fitness,Avg Fitness,Avg Time Taken (s),Max Time Taken (s)
0,750.0,268.3,11.432100057601929,11.432100057601929
1,1720.0,301.1,8.501042008399963,17.002084016799927
2,1000.0,285.1,7.491098006566365,22.473294019699097
3,2130.0,352.7,7.061632752418518,28.246531009674072
4,1040.0,331.3,6.827645397186279,34.1382269859314
5,1950.0,365.4,6.644605835278829,39.867635011672974
6,1030.0,372.5,6.521611554282052,45.651280879974365
7,1080.0,405.6,6.432144373655319,51.457154989242554
8,1740.0,448.6,6.360797431733873,57.24717688560486
9,1110.0,421.8,6.315290403366089,63.15290403366089
10,1120.0,441.5,6.282581004229459,69.10839104652405
11,2620.0,465.6,6.3257880210876465,75.90945625305176
12,2010.0,496.2,6.36791808788593,82.78293514251709
13,1820.0,495.3,6.346220510346549,88.84708714485168
14,3310.0,493.9,6.333442211151123,95.00163316726685
15,3490.0,623.8,6.331430494785309,101.30288791656494
16,1840.0,547.7,6.318032825694365,107.4065580368042
17,3430.0,642.4,6.319564117325677,113.75215411186218
18,4320.0,745.2,6.317520103956523,120.03288197517395
19,1970.0,664.1,6.3139761090278625,126.27952218055725
20,3420.0,767.3,6.313121523175921,132.57555198669434
21,3410.0,796.7,6.299899187954989,138.59778213500977
22,3460.0,841.3,6.293647392936375,144.75389003753662
23,3420.0,885.2,6.292510996262233,151.02026391029358
24,2580.0,861.0,6.28520188331604,157.130047082901
25,3340.0,753.5,6.280280269109285,163.28728699684143
26,3540.0,923.0,6.2822187476687965,169.6199061870575
27,3490.0,956.8,6.279507645538875,175.8262140750885
28,3520.0,875.4,6.278986865076526,182.09061908721924
29,3540.0,948.4,6.2765728314717615,188.29718494415283
30,3550.0,1018.0,6.274906873703003,194.5221130847931
31,3450.0,953.6,6.281406030058861,201.00499296188354
32,3420.0,1075.6,6.280962972929983,207.27177810668945
33,3470.0,865.7,6.275943882325116,213.38209199905396
34,3670.0,971.3,6.274006945746286,219.59024310112
35,3590.0,1136.3,6.277234223153856,225.98043203353882
36,3530.0,959.1,6.2760655686662,232.2144260406494
37,3430.0,1097.1,6.277023817363538,238.52690505981445
38,3510.0,1021.7,6.278514721454719,244.862074136734
39,3550.0,1188.9,6.276987427473069,251.07949709892273
40,3480.0,1247.0,6.281867364557778,257.5565619468689
41,3400.0,1010.7,6.281991833732242,263.84365701675415
42,3390.0,983.3,6.279732094254604,270.028480052948
43,3600.0,1084.8,6.282827566970479,276.44441294670105
44,3460.0,1050.8,6.284427065319485,282.79921793937683
45,3420.0,1085.8,6.29049947987432,289.36297607421875
46,3480.0,952.8,6.290996424695279,295.6768319606781
47,3450.0,976.8,6.289142231146495,301.87882709503174
48,2330.0,1008.8,6.293358345420993,308.37455892562866
49,3530.0,1103.6,6.29434504032135,314.7172520160675
50,3660.0,1153.7,6.2946162738052065,321.02542996406555
51,3420.0,948.5,6.296211655323322,327.40300607681274
52,2420.0,1009.6,6.296347870016998,333.7064371109009
53,3420.0,1056.6,6.294630615799515,339.9100532531738
54,3680.0,1157.0,6.297335416620428,346.35344791412354
55,3440.0,1068.1,6.298559678452356,352.7193419933319
56,3400.0,1198.7,6.3027733710774205,359.25808215141296
57,3470.0,1068.6,6.306047862973706,365.750776052475
58,3470.0,1077.8,6.30753015259565,372.1442790031433
59,3620.0,1071.5,6.306547419230143,378.3928451538086
60,3660.0,1223.1,6.309721723931735,384.8930251598358
61,3520.0,1128.2,6.313124291358456,391.41370606422424
62,3490.0,1110.0,6.312169143131801,397.66665601730347
63,3790.0,1173.9,6.315655142068863,404.2019290924072
64,3640.0,1261.8,6.318484603441679,410.7014992237091
65,3490.0,1039.2,6.3192574110898105,417.0709891319275
66,4200.0,1167.2,6.322504790861215,423.6078209877014
67,3630.0,971.0,6.322027206420898,429.8978500366211
68,3620.0,992.5,6.324146160181018,436.36608505249023
69,3380.0,1092.6,6.326098714556013,442.8269100189209
70,3720.0,1184.4,6.3274167054136035,449.24658608436584
71,4100.0,1073.5,6.3273252911037865,455.56742095947266
72,4370.0,1055.9,6.3292277283864475,462.0336241722107
73,3690.0,1038.8,6.329729041537723,468.3999490737915
74,2280.0,926.8,6.328370148340861,474.6277611255646
75,3560.0,1237.5,6.33079739620811,481.1406021118164
76,3530.0,1102.8,6.334089012889119,487.72485399246216
77,3770.0,1163.3,6.333901206652324,494.0442941188812
78,4820.0,1220.5,6.335591331312928,500.5117151737213
79,3670.0,1178.3,6.335495561361313,506.83964490890503
80,4980.0,1245.1,6.339291557853604,513.482616186142
81,3640.0,1256.3,6.3403077445379115,519.9052350521088
82,3540.0,1192.7,6.340009169406201,526.2207610607147
83,4150.0,1221.9,6.340749334721338,532.6229441165924
84,3710.0,1296.1,6.343651622884414,539.2103879451752
85,4000.0,1297.0,6.348053025644879,545.9325602054596
86,3440.0,1212.8,6.349138528451152,552.3750519752502
87,3970.0,1225.4,6.350607422265139,558.8534531593323
88,3450.0,1247.9,6.352953144673551,565.412829875946
89,3430.0,1251.8,6.353649155298869,571.8284239768982
90,3540.0,1211.1,6.356768702412699,578.4659519195557
91,3500.0,1297.7,6.3598022746003195,585.1018092632294
92,3850.0,1356.4,6.361799429821712,591.6473469734192
93,5210.0,1401.1,6.365219905021343,598.3306710720062
94,4050.0,1191.0,6.366809189947028,604.8468730449677
95,4170.0,1252.7,6.371185978253682,611.6338539123535
96,4090.0,1309.8,6.373756187478292,618.2543501853943
97,3900.0,1350.6,6.37669347986883,624.9159610271454
